0.4496398468321217, 0.2120966977053244, 0.29332484346810994
0.46762628455695165, 0.21653214981870167, 0.32951289398280803
0.47439308207380754, 0.23247694139452885, 0.33179454526159396
0.46709420785288325, 0.22529401404772859, 0.31959036400297147
0.4675078790131983, 0.2243579920260243, 0.33365170327921045
0.4720442222129843, 0.23393158689096524, 0.31826382256181684
0.4839893437605574, 0.24578622845695267, 0.3257985779475751
0.4468842819633778, 0.21664913645929865, 0.29231667197283245
0.4464130577737068, 0.21661601771192346, 0.2856839647670593
0.47665477853248905, 0.22904421004006828, 0.35217022179772894
