0.9342388963925757, 0.9621917719529345, 0.9874068362888717
0.9306377487444599, 0.9600642701293299, 0.9866358262657414
0.9299662244667478, 0.9591022155332952, 0.986378822924698
0.9330825741718239, 0.9607704141632742, 0.9868928296067849
0.9289118726224482, 0.9577911654161775, 0.9858648162426111
0.9287724265024864, 0.9586311166559625, 0.9861218195836546
0.9322031278902148, 0.9601609984975786, 0.9866358262657414
0.9256403433712741, 0.9552678050200837, 0.9850938062194808
0.9257775400336142, 0.9561289911849613, 0.9853508095605242
0.9231323617301644, 0.9547118508805025, 0.9848368028784374
