0.5559587197134441, 0.594016466952546, 0.6300692383778437
0.5388920799943696, 0.5505932871745203, 0.6275414880756127
0.5421727109211499, 0.5551482795451054, 0.6271018793273986
0.5393613837339115, 0.5803173888332109, 0.6402901417738213
0.560654004289727, 0.5623128580173719, 0.6284207055720409
0.554483456925782, 0.5916553917129757, 0.6346851302340917
0.5323871530985391, 0.5539826921750732, 0.6067699747224969
0.5420584993679264, 0.5680356779147384, 0.6351247389823057
0.5314496459240973, 0.6359267323045751, 0.6501813386086384
0.5205562692753207, 0.5489135524620854, 0.5902846466644687
